run_index,profile_name,item_index,product_id,feature_perturbed,delta_feature,base_rank,perturbed_rank,rank_shift_positive_is_improvement,base_score,perturbed_score,score_delta
5,explorer,355,B006LW0WDQ,quality_pct,0.1,6,6,0,0.6485365468573515,0.6489144916926802,0.00037794483532871403
5,explorer,356,B01HJI0FS2,quality_pct,0.1,5,5,0,0.6965173422951301,0.6972385690850607,0.0007212267899305846
5,explorer,360,B07RZZ1QSW,quality_pct,0.1,4,4,0,0.6979091250813636,0.6991985900540478,0.0012894649726842289
5,explorer,367,B09MT6XSFW,quality_pct,0.1,1,1,0,0.9004897659480431,0.8996616489765041,-0.0008281169715389503
5,explorer,377,B01J1CFO5I,quality_pct,0.1,2,2,0,0.7228504616639295,0.723068525380702,0.00021806371677246528
5,explorer,379,B014I8SX4Y,quality_pct,0.1,3,3,0,0.7212198931385306,0.7204667780836178,-0.0007531150549128229
5,explorer,387,B07LGT55SJ,quality_pct,0.1,7,7,0,0.580322680160102,0.5859829315454783,0.0056602513853762915
5,explorer,355,B006LW0WDQ,popularity_pct,0.1,6,6,0,0.6485365468573515,0.6605897931142721,0.012053246256920613
5,explorer,356,B01HJI0FS2,popularity_pct,0.1,5,5,0,0.6965173422951301,0.6981595987369476,0.00164225644181748
5,explorer,360,B07RZZ1QSW,popularity_pct,0.1,4,4,0,0.6979091250813636,0.7130518051866687,0.015142680105305062
5,explorer,367,B09MT6XSFW,popularity_pct,0.1,1,1,0,0.9004897659480431,0.8965980424158269,-0.003891723532216229
5,explorer,377,B01J1CFO5I,popularity_pct,0.1,2,2,0,0.7228504616639295,0.7243755976943789,0.0015251360304493478
5,explorer,379,B014I8SX4Y,popularity_pct,0.1,3,3,0,0.7212198931385306,0.7183790829240052,-0.0028408102145254244
5,explorer,387,B07LGT55SJ,popularity_pct,0.1,7,7,0,0.580322680160102,0.5819502947216587,0.0016276145615566895
5,explorer,355,B006LW0WDQ,rating_pct,0.1,6,6,0,0.6485365468573515,0.649912711175307,0.0013761643179555083
5,explorer,356,B01HJI0FS2,rating_pct,0.1,5,5,0,0.6965173422951301,0.6943165765853434,-0.0022007657097866673
5,explorer,360,B07RZZ1QSW,rating_pct,0.1,4,4,0,0.6979091250813636,0.6995667287504008,0.001657603669037222
