condition_class,scenario,reward_model,row_type,name,metric,checkpoint,mean,sample_sd,ci95_lo,ci95_hi,n_catalog_resamples,wins,ties,losses,raw_catalog_resample_vector_json
legacy_exact_reproduction,sudden,implemented_r0,method,hybrid,checkpoint_f1,20000,0.6445714285714286,0.0605844091927493,,,50,,,,"[0.8,0.5714285714285714,0.5714285714285714,0.6571428571428573,0.6857142857142857,0.6571428571428573,0.6857142857142857,0.6571428571428573,0.6,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.7428571428571429,0.6285714285714286,0.6285714285714286,0.6,0.5428571428571428,0.6285714285714286,0.5142857142857142,0.6857142857142857,0.6,0.6571428571428571,0.6,0.7142857142857143,0.6285714285714286,0.7142857142857143,0.5428571428571429,0.6285714285714286,0.6571428571428573,0.6571428571428573,0.7428571428571429,0.6571428571428571,0.6857142857142857,0.7142857142857143,0.6571428571428571,0.7142857142857143,0.5428571428571429,0.6,0.7142857142857143,0.5428571428571429,0.6571428571428571,0.6,0.7142857142857143,0.6571428571428573,0.5428571428571429,0.6285714285714286,0.6571428571428571]"
legacy_exact_reproduction,sudden,implemented_r0,method,rl_only,checkpoint_f1,20000,0.4194285714285714,0.05727099336094817,,,50,,,,"[0.42857142857142855,0.3142857142857142,0.39999999999999997,0.42857142857142855,0.5142857142857142,0.45714285714285713,0.45714285714285713,0.42857142857142855,0.2571428571428571,0.48571428571428565,0.4,0.45714285714285713,0.4,0.4,0.5142857142857142,0.48571428571428565,0.48571428571428565,0.4,0.3714285714285714,0.34285714285714286,0.42857142857142855,0.4,0.48571428571428565,0.42857142857142855,0.37142857142857144,0.3714285714285714,0.45714285714285713,0.34285714285714286,0.48571428571428565,0.37142857142857144,0.5142857142857143,0.45714285714285713,0.4,0.4,0.37142857142857144,0.45714285714285713,0.5142857142857142,0.3714285714285714,0.45714285714285713,0.42857142857142855,0.34285714285714286,0.39999999999999997,0.34285714285714286,0.45714285714285713,0.42857142857142855,0.48571428571428565,0.45714285714285713,0.3714285714285714,0.3714285714285714,0.3714285714285714]"
legacy_exact_reproduction,sudden,implemented_r0,method,hybrid,checkpoint_f1,25000,0.7634285714285712,0.05627326674159701,,,50,,,,"[0.8857142857142858,0.7428571428571429,0.7428571428571429,0.6857142857142857,0.7714285714285715,0.8,0.7428571428571429,0.7428571428571429,0.6857142857142857,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7714285714285715,0.7714285714285714,0.8285714285714286,0.8285714285714285,0.8,0.8285714285714285,0.7714285714285715,0.6571428571428571,0.7714285714285714,0.6857142857142857,0.7714285714285715,0.6857142857142857,0.7142857142857142,0.8,0.8571428571428571,0.7142857142857143,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.6285714285714286,0.7714285714285715,0.8,0.7714285714285715,0.8,0.8,0.8285714285714285,0.8857142857142856,0.7714285714285715,0.7428571428571429,0.8,0.6285714285714286,0.8,0.7714285714285715,0.8,0.8285714285714285,0.7428571428571429,0.7428571428571429,0.7428571428571428]"
legacy_exact_reproduction,sudden,implemented_r0,method,rl_only,checkpoint_f1,25000,0.5142857142857141,0.06530612244897958,,,50,,,,"[0.5714285714285714,0.45714285714285713,0.5714285714285714,0.5142857142857142,0.5714285714285714,0.5142857142857142,0.5428571428571429,0.48571428571428565,0.48571428571428565,0.5142857142857142,0.48571428571428565,0.6285714285714286,0.48571428571428565,0.5142857142857142,0.5714285714285714,0.6,0.6,0.45714285714285713,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.48571428571428565,0.6,0.42857142857142855,0.5428571428571429,0.48571428571428565,0.5714285714285714,0.42857142857142855,0.48571428571428565,0.34285714285714286,0.5142857142857143,0.4,0.42857142857142855,0.45714285714285713,0.5142857142857142,0.6,0.6,0.5428571428571429,0.5714285714285714,0.45714285714285713,0.45714285714285713,0.5714285714285714,0.45714285714285713,0.6,0.48571428571428577,0.6,0.6,0.45714285714285713,0.5142857142857142,0.5142857142857142]"
legacy_exact_reproduction,sudden,implemented_r0,method,hybrid,checkpoint_f1,30000,0.8274285714285715,0.051616114153590964,,,50,,,,"[0.8571428571428573,0.8,0.8285714285714285,0.8285714285714285,0.8571428571428571,0.8857142857142856,0.8,0.8285714285714285,0.8285714285714285,0.7714285714285715,0.9142857142857143,0.8,0.8285714285714285,0.8285714285714286,0.9142857142857143,0.8571428571428571,0.8285714285714285,0.8,0.8571428571428571,0.8,0.8857142857142858,0.8285714285714285,0.8285714285714286,0.7428571428571429,0.8,0.8571428571428571,0.9142857142857143,0.7428571428571429,0.8,0.7428571428571429,0.8285714285714285,0.7428571428571429,0.7428571428571428,0.9142857142857143,0.8857142857142858,0.8571428571428573,0.8285714285714285,0.8571428571428571,0.9142857142857143,0.7714285714285715,0.8285714285714285,0.8857142857142858,0.7428571428571429,0.8571428571428571,0.8285714285714285,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7714285714285715,0.8285714285714285]"
legacy_exact_reproduction,sudden,implemented_r0,method,rl_only,checkpoint_f1,30000,0.5662857142857143,0.07317173263842709,,,50,,,,"[0.6,0.6857142857142857,0.5714285714285714,0.6285714285714286,0.6571428571428571,0.5142857142857142,0.5714285714285714,0.6,0.45714285714285713,0.5142857142857142,0.6285714285714284,0.5142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6571428571428573,0.5714285714285714,0.5142857142857142,0.6571428571428571,0.6,0.48571428571428565,0.5714285714285714,0.5714285714285714,0.3714285714285714,0.5428571428571429,0.5142857142857142,0.6857142857142857,0.5714285714285714,0.5714285714285714,0.5428571428571429,0.6,0.5142857142857142,0.45714285714285713,0.5142857142857143,0.5714285714285714,0.5428571428571429,0.6285714285714286,0.5428571428571429,0.6857142857142857,0.39999999999999997,0.6,0.5428571428571429,0.5142857142857142,0.5142857142857142,0.6,0.6571428571428573,0.6285714285714286,0.42857142857142855,0.7142857142857143,0.5714285714285714]"
legacy_exact_reproduction,gradual,implemented_r0,method,hybrid,checkpoint_f1,5000,0.6104761904761907,0.07370112279213269,,,30,,,,"[0.6571428571428571,0.5428571428571429,0.48571428571428565,0.5714285714285714,0.6,0.6,0.6,0.5428571428571429,0.6,0.5142857142857142,0.7142857142857143,0.6571428571428571,0.6857142857142857,0.6,0.7428571428571428,0.5428571428571428,0.6571428571428571,0.45714285714285713,0.6285714285714286,0.6285714285714284,0.6,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6,0.8,0.6285714285714286,0.6285714285714284,0.5714285714285714,0.6]"
legacy_exact_reproduction,gradual,implemented_r0,method,rl_only,checkpoint_f1,5000,0.35904761904761906,0.057478488872682004,,,30,,,,"[0.42857142857142855,0.34285714285714286,0.2857142857142857,0.3142857142857142,0.3714285714285714,0.3714285714285714,0.4285714285714285,0.22857142857142856,0.45714285714285713,0.34285714285714286,0.39999999999999997,0.2857142857142857,0.42857142857142855,0.4,0.34285714285714286,0.3428571428571428,0.3142857142857143,0.34285714285714286,0.39999999999999997,0.34285714285714286,0.3428571428571428,0.2857142857142857,0.3428571428571428,0.48571428571428565,0.4,0.4,0.2857142857142857,0.3714285714285714,0.3142857142857142,0.37142857142857144]"
legacy_exact_reproduction,gradual,implemented_r0,method,topsis_only,checkpoint_f1,5000,0.2704761904761905,0.06865894797982605,,,30,,,,"[0.2571428571428571,0.2571428571428571,0.22857142857142856,0.34285714285714286,0.2,0.2857142857142857,0.34285714285714286,0.22857142857142856,0.2571428571428571,0.19999999999999998,0.2857142857142857,0.34285714285714286,0.2,0.2,0.2571428571428571,0.2857142857142857,0.3142857142857142,0.2571428571428571,0.14285714285714285,0.3142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2,0.22857142857142856,0.4,0.4,0.4,0.3142857142857142,0.2571428571428571]"
legacy_exact_reproduction,gradual,implemented_r0,method,hybrid,checkpoint_f1,10000,0.6685714285714288,0.05936563548879132,,,30,,,,"[0.6857142857142857,0.6,0.6571428571428571,0.6571428571428571,0.7142857142857143,0.6857142857142857,0.6571428571428571,0.6571428571428573,0.7714285714285715,0.6285714285714286,0.7428571428571429,0.6857142857142857,0.6857142857142857,0.6571428571428571,0.7142857142857143,0.5714285714285714,0.6857142857142857,0.5714285714285714,0.6571428571428571,0.6857142857142857,0.6857142857142857,0.5428571428571428,0.6285714285714286,0.8,0.7428571428571429,0.6857142857142857,0.6285714285714286,0.6285714285714284,0.7428571428571429,0.6]"
legacy_exact_reproduction,gradual,implemented_r0,method,rl_only,checkpoint_f1,10000,0.4000000000000001,0.06095648590446512,,,30,,,,"[0.5142857142857143,0.42857142857142855,0.3714285714285714,0.45714285714285713,0.3714285714285714,0.42857142857142855,0.3428571428571428,0.3142857142857142,0.4285714285714285,0.3142857142857142,0.3714285714285714,0.3428571428571428,0.45714285714285713,0.48571428571428565,0.3714285714285714,0.2857142857142857,0.39999999999999997,0.39999999999999997,0.45714285714285713,0.4,0.3428571428571428,0.3714285714285714,0.3142857142857142,0.5428571428571429,0.3999999999999999,0.4,0.3714285714285714,0.4285714285714285,0.42857142857142855,0.45714285714285713]"
legacy_exact_reproduction,gradual,implemented_r0,method,topsis_only,checkpoint_f1,10000,0.2704761904761905,0.06865894797982605,,,30,,,,"[0.2571428571428571,0.2571428571428571,0.22857142857142856,0.34285714285714286,0.2,0.2857142857142857,0.34285714285714286,0.22857142857142856,0.2571428571428571,0.19999999999999998,0.2857142857142857,0.34285714285714286,0.2,0.2,0.2571428571428571,0.2857142857142857,0.3142857142857142,0.2571428571428571,0.14285714285714285,0.3142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2,0.22857142857142856,0.4,0.4,0.4,0.3142857142857142,0.2571428571428571]"
legacy_exact_reproduction,gradual,implemented_r0,method,hybrid,checkpoint_f1,15000,0.32761904761904764,0.06529673871124181,,,30,,,,"[0.3714285714285714,0.34285714285714286,0.3142857142857143,0.22857142857142856,0.3714285714285714,0.34285714285714286,0.3142857142857143,0.2571428571428571,0.37142857142857133,0.34285714285714286,0.42857142857142855,0.3142857142857142,0.3428571428571428,0.2571428571428571,0.2857142857142857,0.3142857142857143,0.42857142857142855,0.3142857142857142,0.19999999999999996,0.2571428571428571,0.34285714285714286,0.3714285714285714,0.2857142857142857,0.2571428571428571,0.2571428571428571,0.45714285714285713,0.4,0.37142857142857133,0.42857142857142855,0.2571428571428571]"
legacy_exact_reproduction,gradual,implemented_r0,method,rl_only,checkpoint_f1,15000,0.1923809523809524,0.042400412498712674,,,30,,,,"[0.14285714285714285,0.17142857142857143,0.19999999999999996,0.11428571428571428,0.17142857142857143,0.22857142857142856,0.1714285714285714,0.1714285714285714,0.19999999999999998,0.2571428571428571,0.22857142857142856,0.1714285714285714,0.2,0.19999999999999998,0.1714285714285714,0.1714285714285714,0.22857142857142856,0.19999999999999996,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.14285714285714285,0.22857142857142856,0.19999999999999998,0.1714285714285714,0.2857142857142857,0.22857142857142856,0.2571428571428571,0.2571428571428571,0.1714285714285714]"
legacy_exact_reproduction,gradual,implemented_r0,method,topsis_only,checkpoint_f1,15000,0.27523809523809517,0.06254437786435803,,,30,,,,"[0.2857142857142857,0.3142857142857143,0.34285714285714286,0.22857142857142856,0.2571428571428571,0.22857142857142856,0.34285714285714286,0.2571428571428571,0.2857142857142857,0.2571428571428571,0.37142857142857144,0.34285714285714286,0.4,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.34285714285714286,0.22857142857142856,0.1714285714285714,0.19999999999999998,0.2857142857142857,0.3142857142857142,0.22857142857142856,0.19999999999999998,0.2857142857142857,0.34285714285714286,0.2571428571428571,0.3142857142857142,0.34285714285714286,0.22857142857142856]"
legacy_exact_reproduction,gradual,implemented_r0,method,hybrid,checkpoint_f1,20000,0.33428571428571435,0.06547611583814227,,,30,,,,"[0.42857142857142855,0.48571428571428565,0.3142857142857143,0.34285714285714286,0.2857142857142857,0.3714285714285714,0.3714285714285714,0.2571428571428571,0.22857142857142856,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.34285714285714286,0.2571428571428571,0.3428571428571428,0.42857142857142855,0.34285714285714286,0.34285714285714286,0.22857142857142856,0.37142857142857144,0.3142857142857142,0.2571428571428571,0.22857142857142856,0.3142857142857143,0.3428571428571428,0.4,0.3142857142857142,0.37142857142857144,0.4,0.3428571428571428]"
legacy_exact_reproduction,gradual,implemented_r0,method,rl_only,checkpoint_f1,20000,0.18190476190476193,0.043417248545530474,,,30,,,,"[0.2571428571428571,0.22857142857142856,0.2,0.1714285714285714,0.14285714285714285,0.2,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.2857142857142857,0.2,0.2,0.11428571428571428,0.11428571428571428,0.19999999999999996,0.19999999999999996,0.14285714285714285,0.11428571428571428,0.19999999999999998,0.14285714285714285,0.22857142857142856,0.22857142857142856,0.14285714285714285,0.19999999999999998,0.17142857142857143,0.19999999999999998,0.14285714285714285,0.19999999999999996,0.14285714285714285]"
legacy_exact_reproduction,gradual,implemented_r0,method,topsis_only,checkpoint_f1,20000,0.4104761904761905,0.061179278012861465,,,30,,,,"[0.42857142857142855,0.3142857142857143,0.45714285714285713,0.39999999999999997,0.42857142857142855,0.39999999999999997,0.45714285714285713,0.39999999999999997,0.37142857142857144,0.2571428571428571,0.48571428571428565,0.3714285714285714,0.34285714285714286,0.39999999999999997,0.48571428571428577,0.42857142857142855,0.42857142857142855,0.48571428571428577,0.3142857142857142,0.34285714285714286,0.48571428571428565,0.42857142857142855,0.42857142857142855,0.3714285714285714,0.34285714285714286,0.5142857142857142,0.45714285714285713,0.39999999999999997,0.48571428571428565,0.39999999999999997]"
legacy_exact_reproduction,gradual,implemented_r0,method,hybrid,checkpoint_f1,25000,0.5038095238095238,0.06647168295773323,,,30,,,,"[0.4,0.5142857142857142,0.48571428571428577,0.5999999999999999,0.45714285714285713,0.45714285714285713,0.4,0.37142857142857133,0.5142857142857142,0.5428571428571428,0.42857142857142855,0.48571428571428565,0.5142857142857142,0.5714285714285714,0.48571428571428565,0.5714285714285714,0.4,0.6,0.5714285714285714,0.5714285714285714,0.5999999999999999,0.48571428571428565,0.48571428571428565,0.5142857142857142,0.45714285714285713,0.5714285714285714,0.48571428571428565,0.45714285714285713,0.5142857142857142,0.6]"
legacy_exact_reproduction,gradual,implemented_r0,method,rl_only,checkpoint_f1,25000,0.30095238095238097,0.06824773077747658,,,30,,,,"[0.2571428571428571,0.3428571428571428,0.3714285714285714,0.3142857142857143,0.2857142857142857,0.14285714285714285,0.22857142857142856,0.14285714285714285,0.37142857142857144,0.3428571428571428,0.2571428571428571,0.34285714285714286,0.3714285714285714,0.39999999999999997,0.2857142857142857,0.3714285714285714,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.3428571428571428,0.34285714285714286,0.2857142857142857,0.2857142857142857,0.22857142857142856,0.2857142857142857,0.4,0.2857142857142857,0.2571428571428571,0.3714285714285714,0.3714285714285714]"
legacy_exact_reproduction,gradual,implemented_r0,method,topsis_only,checkpoint_f1,25000,0.3828571428571429,0.06652107019383093,,,30,,,,"[0.34285714285714286,0.3714285714285714,0.45714285714285713,0.39999999999999997,0.34285714285714286,0.42857142857142855,0.48571428571428577,0.2857142857142857,0.45714285714285713,0.3142857142857143,0.2571428571428571,0.37142857142857144,0.34285714285714286,0.31428571428571433,0.37142857142857144,0.45714285714285713,0.34285714285714286,0.37142857142857144,0.3142857142857143,0.37142857142857144,0.39999999999999997,0.34285714285714286,0.3714285714285714,0.3142857142857142,0.3714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.45714285714285713,0.4]"
legacy_exact_reproduction,gradual,implemented_r0,method,hybrid,checkpoint_f1,30000,0.6142857142857142,0.0657335589642212,,,30,,,,"[0.6571428571428571,0.6857142857142857,0.6857142857142857,0.7428571428571429,0.6285714285714286,0.6,0.48571428571428565,0.45714285714285713,0.6,0.6571428571428571,0.5428571428571428,0.6285714285714287,0.6285714285714284,0.6857142857142856,0.5714285714285714,0.6285714285714286,0.6285714285714284,0.6285714285714286,0.5714285714285714,0.6285714285714286,0.5999999999999999,0.6285714285714286,0.5714285714285714,0.5142857142857142,0.6,0.6857142857142857,0.6285714285714286,0.5142857142857142,0.6285714285714286,0.7142857142857142]"
legacy_exact_reproduction,gradual,implemented_r0,method,rl_only,checkpoint_f1,30000,0.39523809523809533,0.0628138378965377,,,30,,,,"[0.37142857142857144,0.42857142857142855,0.48571428571428565,0.5142857142857142,0.4,0.22857142857142856,0.2571428571428571,0.34285714285714286,0.39999999999999997,0.42857142857142855,0.3999999999999999,0.34285714285714286,0.45714285714285713,0.42857142857142855,0.4,0.4,0.42857142857142855,0.45714285714285713,0.3428571428571428,0.39999999999999997,0.42857142857142855,0.4857142857142856,0.4285714285714285,0.3428571428571428,0.39999999999999997,0.3142857142857142,0.37142857142857144,0.34285714285714286,0.42857142857142855,0.39999999999999997]"
legacy_exact_reproduction,gradual,implemented_r0,method,topsis_only,checkpoint_f1,30000,0.3828571428571429,0.06652107019383093,,,30,,,,"[0.34285714285714286,0.3714285714285714,0.45714285714285713,0.39999999999999997,0.34285714285714286,0.42857142857142855,0.48571428571428577,0.2857142857142857,0.45714285714285713,0.3142857142857143,0.2571428571428571,0.37142857142857144,0.34285714285714286,0.31428571428571433,0.37142857142857144,0.45714285714285713,0.34285714285714286,0.37142857142857144,0.3142857142857143,0.37142857142857144,0.39999999999999997,0.34285714285714286,0.3714285714285714,0.3142857142857142,0.3714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.45714285714285713,0.4]"
